product_title,asin,author,review,rating,date,url,sentiment
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,LS,"Really disappointed with us Mel. I am a lemon free, I like the freshness and zest of lemon. I tried it for after the New Year to get rid of all the Christmas smells, and I actually had the blow it out. I am not one of those fuzzy people who complains, I love candles oh, but this one was actually sickening. I kept trying to decide what it smelled like, and it smell like a gas station bathroom with one of those air fresheners. No I didn't return it, I don't believe in just returning things because you're unhappy with a smell, but I am disappointed with Yankee Candle for that. I wish descriptions were more realistic and believable. You can't know a smell until you buy the stupid thing, and that's twenty bucks down the drain",2.0,2021-12-31,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=2,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,LS,"Really disappointed with us Mel. I am a lemon free, I like the freshness and zest of lemon. I tried it for after the New Year to get rid of all the Christmas smells, and I actually had the blow it out. I am not one of those fuzzy people who complains, I love candles oh, but this one was actually sickening. I kept trying to decide what it smelled like, and it smell like a gas station bathroom with one of those air fresheners. No I didn't return it, I don't believe in just returning things because you're unhappy with a smell, but I am disappointed with Yankee Candle for that. I wish descriptions were more realistic and believable. You can't know a smell until you buy the stupid thing, and that's twenty bucks down the drain",2.0,2021-12-31,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=2,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,LS,"Really disappointed with us Mel. I am a lemon free, I like the freshness and zest of lemon. I tried it for after the New Year to get rid of all the Christmas smells, and I actually had the blow it out. I am not one of those fuzzy people who complains, I love candles oh, but this one was actually sickening. I kept trying to decide what it smelled like, and it smell like a gas station bathroom with one of those air fresheners. No I didn't return it, I don't believe in just returning things because you're unhappy with a smell, but I am disappointed with Yankee Candle for that. I wish descriptions were more realistic and believable. You can't know a smell until you buy the stupid thing, and that's twenty bucks down the drain",2.0,2021-12-31,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=2,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,LS,"Really disappointed with us Mel. I am a lemon free, I like the freshness and zest of lemon. I tried it for after the New Year to get rid of all the Christmas smells, and I actually had the blow it out. I am not one of those fuzzy people who complains, I love candles oh, but this one was actually sickening. I kept trying to decide what it smelled like, and it smell like a gas station bathroom with one of those air fresheners. No I didn't return it, I don't believe in just returning things because you're unhappy with a smell, but I am disappointed with Yankee Candle for that. I wish descriptions were more realistic and believable. You can't know a smell until you buy the stupid thing, and that's twenty bucks down the drain",2.0,2021-12-31,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=2,negative
"Yankee Candle Balsam & Cedar Scented Candles, Large 2-Wick Tumbler",B002UE6YQ8,jamie,I guess growing up in the forest has my nose finely tuned because this thing smells like the worst cheapest pine toilet bowl cleaner. Yuck,1.0,2022-01-01,https://www.amazon.com/product-reviews/B002UE6YQ8/?pageNumber=3,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Singram,I normally buy these every year because I love the pine smell during Christmas holidays. I purchased two and initially thought it was me… but the second one is the same. They didn’t have a smell. Very disappointed,1.0,2022-01-02,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=16,negative
"Yankee Candle Large Jar, Christmas Cookie",B000C2TB6U,JMI,"I have had SO MANY Yankee Candles and this is the one that had zero scent!! It's not worth it. All 3 that I got (Caramel, Christmas Cookie, and Vanilla Cupcake) are either FAKE or super old stocks that the perfume has long dried up. And they are also full priced except the Christmas Cookie one. Dissapointed. Don't buy!!",1.0,2022-01-02,https://www.amazon.com/product-reviews/B000C2TB6U/?pageNumber=12,negative
Yankee Candle Iced Berry Lemonade Signature Large Tumbler Candle,B08TZS82PY,Tim C.,No scent at all. Bought several and none had any scent.,1.0,2022-01-03,https://www.amazon.com/product-reviews/B08TZS82PY/?pageNumber=6,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,Amazon Customer,"This candle couldn’t be worse. If you like how your Sunday school teacher smelled in 1973, this candle is for you. If you enjoy migraines buy this candle. My cat ran away from home because of this candle. If the power ever goes out I will sit in the dark before I light this horrific candle. I can’t say enough about how bad this candle is. I hate this candle. It has 2 wicks for to double your misery.",1.0,2022-01-04,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=13,negative
Yankee Candle Iced Berry Lemonade Signature Large Tumbler Candle,B08TZS82PY,Jeanetta,Didn't smell that great,1.0,2022-01-04,https://www.amazon.com/product-reviews/B08TZS82PY/?pageNumber=5,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,Amazon Customer,"This candle couldn’t be worse. If you like how your Sunday school teacher smelled in 1973, this candle is for you. If you enjoy migraines buy this candle. My cat ran away from home because of this candle. If the power ever goes out I will sit in the dark before I light this horrific candle. I can’t say enough about how bad this candle is. I hate this candle. It has 2 wicks for to double your misery.",1.0,2022-01-04,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=13,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,Elbat53,"For being a Yankee candle, I expected a strong fragrance and a good throw. Unfortunately, I got neither. The most prominent smell that comes from this candle is that of the burning wick. Very disappointed.",1.0,2022-01-06,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=18,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Elbat53,"For being a Yankee candle, I expected a strong fragrance and a good throw. Unfortunately, I got neither. The most prominent smell that comes from this candle is that of the burning wick. Very disappointed.",1.0,2022-01-06,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=18,negative
"Yankee Candle Large Jar Candle, Silver Birch",B00J6CH1VO,Amazon Customer,This candle had hardly any scent. I was supposed to feel like I was in a dang mountain lodge! I’m real disappointed.,1.0,2022-01-06,https://www.amazon.com/product-reviews/B00J6CH1VO/?pageNumber=23,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,Elbat53,"For being a Yankee candle, I expected a strong fragrance and a good throw. Unfortunately, I got neither. The most prominent smell that comes from this candle is that of the burning wick. Very disappointed.",1.0,2022-01-06,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=18,negative
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Aunt Lolo,This candle does not smell like any of the other sparkling cinnamon candles I have had. It has zero cinnamon smell and now my house smells like rancid wax. It's horrible!,1.0,2022-01-06,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=17,negative
Yankee Candle 1218400Z Large Jar Candle Kitchen Spice,B0057I5TIS,Aunt Lolo,This candle does not smell like any of the other sparkling cinnamon candles I have had. It has zero cinnamon smell and now my house smells like rancid wax. It's horrible!,1.0,2022-01-06,https://www.amazon.com/product-reviews/B0057I5TIS/?pageNumber=17,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,bee,I ordered the cranberry chutney candle and has no fragrant at all. I only buy yankee candles and this one is the first yankee candle that doesn't not smell at all. So disappointed.,1.0,2022-01-07,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=21,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,bee,I ordered the cranberry chutney candle and has no fragrant at all. I only buy yankee candles and this one is the first yankee candle that doesn't not smell at all. So disappointed.,1.0,2022-01-07,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=21,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,bee,I ordered the cranberry chutney candle and has no fragrant at all. I only buy yankee candles and this one is the first yankee candle that doesn't not smell at all. So disappointed.,1.0,2022-01-07,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=21,negative
"Yankee Candle Large Jar, Christmas Cookie",B000C2TB6U,Curious Dad,"The famous Yankee candle company, very disappointing ,extremely faint smell.",2.0,2022-01-09,https://www.amazon.com/product-reviews/B000C2TB6U/?pageNumber=14,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Dee Dee Bee,"Used for years for holiday ambiance but could not detect the slightest scent. I even tried moving it to a variety of locations, thinking the kitchen cooking scents made too much competition!  Would not give as a gift because of this issue. Yankee is not a cheap product and has always been a dependable purchase, whether for gifting or personal use.",1.0,2022-01-10,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=12,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,Lantana Al,This candle looks nice... I like the yellow color... but I am quite disappointed in the smell. I'm not a fan of this scent.,2.0,2022-01-12,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=20,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,Lantana Al,This candle looks nice... I like the yellow color... but I am quite disappointed in the smell. I'm not a fan of this scent.,2.0,2022-01-12,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=20,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,Lantana Al,This candle looks nice... I like the yellow color... but I am quite disappointed in the smell. I'm not a fan of this scent.,2.0,2022-01-12,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=20,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,Lantana Al,This candle looks nice... I like the yellow color... but I am quite disappointed in the smell. I'm not a fan of this scent.,2.0,2022-01-12,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=20,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,Lantana Al,This candle looks nice... I like the yellow color... but I am quite disappointed in the smell. I'm not a fan of this scent.,2.0,2022-01-12,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=20,negative
"Yankee Candle Large Jar, Christmas Cookie",B000C2TB6U,Kris Dumschat,Not sure if I received a faulty candle but I have not been able to smell much from this candle when burning it. Disappointed.,2.0,2022-01-13,https://www.amazon.com/product-reviews/B000C2TB6U/?pageNumber=9,negative
"Yankee Candle Large Jar Candle, Mistletoe",B000CB4UQM,Meyer Denney,This Yankee Candle has to be one of the weakest smelling candles. The smell itself is fine but after burning this candle for an hour I can barely smell. I have other Yankee Candles that I lit the same night and they would smell the whole room up within 10 minutes or so.,2.0,2022-01-14,https://www.amazon.com/product-reviews/B000CB4UQM/?pageNumber=1,negative
"Yankee Candle Large Jar Candle, Mistletoe",B000CB4UQM,Meyer Denney,This Yankee Candle has to be one of the weakest smelling candles. The smell itself is fine but after burning this candle for an hour I can barely smell. I have other Yankee Candles that I lit the same night and they would smell the whole room up within 10 minutes or so.,2.0,2022-01-14,https://www.amazon.com/product-reviews/B000CB4UQM,negative
"Yankee Candle Large Jar Candle, Magical Frosted Forest",B00O60M2D8,Catherine,"A disappointment. The expectations are high for the Yankee collection as when it’s good it’s great, with a scent that lingers for hours. Magical Frosted Forest unfortunately is not that and needs some scent injection desperately! Would not recommend or purchase again.",2.0,2022-01-14,https://www.amazon.com/product-reviews/B00O60M2D8/?pageNumber=1,negative
