product_title,asin,author,review,rating,date,url,sentiment
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Scott Lamb,"Everyone out there in Amazon Land take heed. Yankee Candles are not worth the money, you’re basically paying for the name. I bought 3 candles, had them lit for well over an hour and could barely pick up any scent other then the burning wicks. Granted some scents maybe stronger then others, but I’m not willing to take that chance. Will not purchase Yankee Candles again!",1.0,2021-12-08,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=7,positive
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Todd,"I'm a fan of Yankee Candle and have even visited their facility/headquarters. I've never purchased a candle from them and been disappointed . . . until this candle.  I ordered this and also a Crossroads Buttered Maple Syrup, for the Fall season.  We can barely smell anything from the Yankee Spiced Pumpkin.  For a similar seasonal scent, I'd recommend the Crossroads Buttered Maple Syrup. Great scent. Yankee needs to go back to the drawing board on the Spiced Pumpkin.",1.0,2021-11-18,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=8,positive
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Mimi,"I am very disappointed in this Yankee candle. I have been buying authentic Yankee Candles for more than 20 years. This my first Yankee Candle purchase on Amazon. In the past, I have always purchased from Hallmark Stores or Bed, Bath & Beyond, and never suffered a low quality Yankee Candle. This candle from Amazon vendor has a very weak scent. Past purchases had scents so strong the fragrance required burning a short 10 minutes only.  I have burned this fake candle almost 2 hours to only get a faint Autumn Harvest scent by sniffing near the jar. Having bought a same scent Yankee Candle from a reputable, authorized dealer, I am astounded at the difference being night & day. This is a knock-off Yankee Candle and my last purchase of such on Amazon. I would not recommend any fragrance offered of this cheaper version. You get what you pay for…buyer beware! Burned but not by the candle wick.",1.0,2021-10-06,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=8,positive
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,1956netta,"I purchased this Candle in November, & saved this particular candle to light closer to the week of Christmas. The scent whatever it is did not work for me. There is hardly a scent, & smells nothing like Apple Cinnamon. The way it burns, & aside of the wax looking really weird, I’m inclined to believe this is not an Authentic “Yankee Candle!” Will be returning!",1.0,2021-12-20,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=8,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Joe Morrow,"Love the scent of this particular candle. Seasonal and warm. My kids love it, too. These candles last forever - dozens of hours of burn time. Do need to use a wick cutter, but that's basic candle care. When these go on sale, I love to give them away as holiday gifts because there is such a variety that they are customizable in terms of who I give them to.",5.0,2021-11-23,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=9,positive
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Nora M .,"This is the first Yankee Candle that I didn't care for . The scent was not as I expected at all. The scent was more like a rancid and old smell . Was not giftable at all , the top of the wax was bubbly and discolored.",3.0,2021-10-18,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=9,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Dennis Husejnovic,"I don't know if what I got was fake but I was never this disappointed by a Yankee candle. The pumpkin spice candle smelled like burning wax, no scent at all. I wonder if I was sent a fake... Never spending the money on them again, now they are expensive for no reason.",1.0,2021-10-09,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=9,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Ben,"The media could not be loaded. I bought this candle for about $20. It was bought using a gift card & I had no idea if it was worth it, but I wanted a candle & this scent caught my attention, and I am not dissapointed. I've had the candle lit for 12+ hours and it hardly made a dent in the wax. I've used it everyday since I recieved it 3 days ago. The scent takes just a little while to set in, but it will fill a room unlike some soy blends. I am almost certain that this candle will last me until March/April. And when that time comes, I WILL buy another. I recorded a video to show the small dent it has made. (Ignore the WAP in the back)",5.0,2021-12-28,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=10,positive
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Brooke1982,"I worry about buying candles online because sometimes they come melted, cracked, or older with no scent. This candle smells like it should and is in gift giving condition.",5.0,2021-11-24,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=10,positive
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Lisa D. Sample-Page,"I’ve always loved Yankee Candles,  I especially love the “autumn” aromas.  This candle definitely delivered, great aroma, last forever, would make a great gift",5.0,2021-11-19,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=10,positive
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,kathy b.,I always buy yankee candles but I think this is the last time I have bought 3 in the last 2 or 3 months and I do not get that high smell like I got in the past years.  I don't know what you have done but the candels are not the same the smells are VERY VERY FAINT  I AM UNSATISFIED CUSTOMER AS OF NOW,3.0,2021-12-25,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=11,negative
